Date,AAPL,GS,JNJ,JPM,KO,MSFT,NVDA,TSLA,WMT,XOM
2023-02-23,147.13096618652344,333.9205627441406,143.4233856201172,129.42703247070312,54.18113327026367,248.33827209472656,23.611534118652344,202.07000732421875,45.481815338134766,99.31377410888672
2023-02-24,144.48182678222656,334.20513916015625,141.82305908203125,130.59463500976562,53.95571517944336,242.9283905029297,23.234373092651367,196.8800048828125,45.603450775146484,99.32274627685547
2023-02-27,145.67344665527344,335.7483825683594,141.5138702392578,131.73443603515625,53.93767166137695,243.84463500976562,23.448894500732422,207.6300048828125,45.27375411987305,99.14337158203125
2023-02-28,145.1712188720703,322.9992370605469,139.35885620117188,132.837158203125,53.658164978027344,243.12330627441406,23.164522171020508,205.7100067138672,45.4946174621582,98.56939697265625
2023-03-01,143.10308837890625,320.2979736328125,138.73143005371094,132.09584045410156,53.07207489013672,240.05284118652344,22.647676467895508,202.77000427246094,44.86083221435547,99.44828033447266
2023-03-02,143.69398498535156,322.9530029296875,138.62234497070312,130.72434997558594,53.84750747680664,244.77066040039062,23.262313842773438,190.89999389648438,44.97286605834961,99.90567016601562
2023-03-03,148.73623657226562,330.3445129394531,140.04991149902344,133.12442016601562,53.59504318237305,248.84512329101562,23.837034225463867,197.7899932861328,45.02728271484375,101.170166015625
2023-03-06,151.49371337890625,330.3075866699219,141.4502410888672,132.34600830078125,54.42457580566406,250.38523864746094,23.501781463623047,193.80999755859375,45.02088165283203,102.06698608398438
2023-03-07,149.297607421875,320.15911865234375,140.11358642578125,128.45404052734375,54.1089973449707,247.73391723632812,23.24031639099121,187.7100067138672,44.57274627685547,100.09400177001953
2023-03-08,150.5482635498047,323.1287841796875,139.08607482910156,127.69417572021484,54.136051177978516,247.29522705078125,24.131488800048828,182.0,44.20465087890625,98.6321792602539
2023-03-09,148.30287170410156,316.46807861328125,137.52206420898438,120.78125,53.613075256347656,245.95010375976562,23.388015747070312,172.9199981689453,43.9069709777832,97.869873046875
2023-03-10,146.24465942382812,303.1280822753906,137.85853576660156,123.84850311279297,53.38766098022461,242.3142852783203,22.91797637939453,173.44000244140625,43.84294128417969,96.65917205810547
2023-03-13,148.18472290039062,291.8787841796875,139.17698669433594,121.62452697753906,53.92866134643555,247.5096893310547,22.91897201538086,174.47999572753906,43.970977783203125,95.54710388183594
2023-03-14,150.2725372314453,298.0214538574219,139.95899963378906,124.74737548828125,54.12702560424805,254.206298828125,24.01372718811035,183.25999450683594,44.20465087890625,95.9058609008789
2023-03-15,150.6664581298828,288.8074645996094,140.34999084472656,118.8537826538086,54.48768997192383,258.7388610839844,24.17839241027832,180.4499969482422,44.69758605957031,91.13478088378906
2023-03-16,153.48300170898438,291.4903259277344,140.0590362548828,121.16118621826172,54.78752517700195,269.22723388671875,25.48870277404785,184.1300048828125,44.44368362426758,90.60565948486328
2023-03-17,152.6459503173828,280.8053894042969,138.55865478515625,116.5834732055664,54.53312683105469,272.3757629394531,25.67232322692871,180.1300048828125,44.80365753173828,89.53843688964844
2023-03-20,155.00949096679688,286.3467102050781,139.93167114257812,117.81593322753906,55.06010055541992,265.3575439453125,25.846967697143555,183.25,45.28575134277344,91.8791275024414
2023-03-21,156.86093139648438,293.5162353515625,139.93167114257812,120.9758529663086,54.80569839477539,266.8683166503906,26.14535140991211,197.5800018310547,45.13148498535156,95.99552917480469
2023-03-22,155.4329071044922,290.17669677734375,137.34933471679688,117.85299682617188,54.56037902832031,265.4159851074219,26.413803100585938,191.14999389648438,44.842220306396484,93.7983169555664
2023-03-23,156.51622009277344,291.2682800292969,137.42205810546875,117.53794860839844,54.442264556884766,270.65045166015625,27.135326385498047,192.22000122070312,45.20541000366211,92.74008178710938
2023-03-24,157.816162109375,289.1590576171875,138.80416870117188,115.74948120117188,55.332679748535156,273.4869079589844,26.72416877746582,190.41000366210938,45.57502365112305,92.84768676757812
2023-03-27,155.87611389160156,294.67254638671875,139.39523315429688,119.06694030761719,55.74153137207031,269.4027099609375,26.476675033569336,191.80999755859375,46.33674621582031,94.88348388671875
2023-03-28,155.2556915283203,294.5893249511719,138.0494842529297,119.42833709716797,55.80514144897461,268.28173828125,26.355926513671875,189.19000244140625,46.156761169433594,96.0672836303711
2023-03-29,158.3283233642578,296.6985778808594,139.4043426513672,119.66925811767578,56.204917907714844,273.428466796875,26.928749084472656,193.8800048828125,46.35602951049805,97.7174301147461
2023-03-30,159.89413452148438,297.087158203125,139.51341247558594,119.30786895751953,56.19583511352539,276.8790588378906,27.32693099975586,195.27999877929688,46.81885528564453,98.19274139404297
2023-03-31,162.3955841064453,302.6099853515625,140.94105529785156,120.75345611572266,56.359375,281.0217590332031,27.720125198364258,207.4600067138672,47.390953063964844,98.34520721435547
2023-04-03,163.64627075195312,302.064208984375,142.62319946289062,120.61447143554688,56.69554901123047,279.9788513183594,27.907739639282227,194.77000427246094,47.789485931396484,104.14762115478516
2023-04-04,163.11448669433594,298.4840393066406,144.11448669433594,119.0020751953125,56.522918701171875,279.9300537109375,27.396785736083984,192.5800018310547,47.32024002075195,103.15214538574219
2023-04-05,161.27288818359375,297.44793701171875,150.5886688232422,119.17951202392578,57.05897903442383,277.1617431640625,26.825958251953125,185.52000427246094,48.10447311401367,104.91888427734375
2023-04-06,162.15919494628906,298.25274658203125,150.17037963867188,119.04875183105469,57.09532165527344,284.2384338378906,26.981637954711914,185.05999755859375,48.467647552490234,103.17906188964844
2023-04-10,159.56915283203125,300.6209716796875,149.4156951904297,119.4410171508789,56.95903778076172,282.0842590332031,27.522531509399414,184.50999450683594,48.37444305419922,102.7216796875
2023-04-11,158.35784912109375,302.85052490234375,149.37020874023438,120.02938842773438,56.859100341796875,275.68988037109375,27.113370895385742,186.7899932861328,48.23302459716797,103.4480972290039
2023-04-12,157.66848754882812,305.50555419921875,149.05198669433594,120.01071166992188,56.95903778076172,276.3331604003906,26.440750122070312,180.5399932861328,47.99840545654297,103.34048461914062
2023-04-13,163.0455322265625,307.2540283203125,151.0433349609375,120.46834564208984,57.376991271972656,282.52288818359375,26.408811569213867,185.89999389648438,48.0466194152832,103.82476806640625
2023-04-14,162.70086669921875,311.6852722167969,150.7978057861328,129.56488037109375,57.286128997802734,278.9162902832031,26.703210830688477,185.0,47.72199249267578,104.07587432861328
